relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,4087,129.26255996265732,168.02484750213574,6.619043071493618,0.5756071209907532,124.60527116756714
1,4088,128.5902998618086,168.0926289285193,6.153774462342843,0.5753681063652039,124.07249688076672
2,4089,130.4467166421733,168.13082015799827,6.1941526318055615,0.5711268186569214,127.23949120309516
3,4090,129.4628940216719,168.00483575644597,5.934962408204997,0.5567474961280823,130.4434809396932
4,4091,128.81979909369005,168.02988221313862,5.754461037078325,0.5417924523353577,134.31194560622134
5,4092,128.88068118494488,167.69955951343746,5.785386434151372,0.5183156132698059,141.08555671744057
6,4093,127.47451006351439,166.3328872688907,4.013195840901234,0.4908163249492645,146.5624998476257
7,4094,123.70122280900966,165.99364601123483,3.2776415713387976,0.49767857789993286,140.39129545026464
8,4095,119.27367378114421,165.61004672040696,2.730976402613682,0.4313815236091614,155.46926341880277
9,4096,113.65338119896455,164.02825101307002,2.509697271484916,0.5466094017028809,113.69881170117031
10,4097,107.7890921899777,162.28944288733496,1.566514644574798,0.40086525678634644,149.81895804140873
11,4098,98.1891183241354,159.97446574793622,2.141347975362603,0.3896854817867279,141.25793953605324
12,4099,85.33693814635213,158.44365366429756,1.3640413846983717,0.3780512511730194,130.36521645874387
13,4100,79.89717950320914,156.36673532880334,1.0596792758385034,0.38830628991127014,119.77202785863145
14,4101,129.25400938537965,156.25143877670428,16.39143807811166,0.4070492088794708,163.39068549824265
15,4102,96.19222535004778,154.53134254423358,4.899128314911884,0.36622297763824463,140.85667460280797
16,4103,132.3571379498793,152.5135676178574,13.722988995810152,0.36440175771713257,175.55017825259694
17,4104,167.10183755478664,151.41444205477785,170.19502325402505,0.37281808257102966,206.6708548382556
18,4105,8.134895799904942,151.7887032341866,8.287613872158468,0.37797483801841736,46.531147628566345
19,4106,24.38555857064745,149.98306640368983,9.402131210567966,0.4576820433139801,37.06401198014325
20,4107,75.17306045533283,150.0081135624049,9.701157910139719,0.39405763149261475,106.96388456995331
21,4108,118.66464993874713,148.33084140273027,7.009937583658439,0.38959062099456787,150.11830504310706
22,4109,119.49290336539539,144.2709792860088,119.28981542804003,0.3943798542022705,145.44992639072302
23,4110,17.2022958153985,142.00213209034894,15.100514447077835,0.39712902903556824,40.06571919507695
24,4111,16.970618869160816,142.8520842932783,18.45534284816708,0.3988284766674042,40.174160162217845
25,4112,167.4105634376538,143.89119451103,171.10141933388937,0.40700563788414,189.20006658344175
26,4113,168.24812161255682,142.58484285988195,177.8340889837413,0.46469277143478394,171.4251330420036
27,4114,164.65464368254533,141.06161993756487,172.29635912801365,0.4093327522277832,182.91643795177526
28,4115,159.92221706384322,139.32631021794603,174.74270570554316,0.44477173686027527,165.8170062237067
29,4116,169.41889448396594,141.09230529721782,172.50065694911578,0.3883900046348572,193.99419839072664
30,4117,179.29652197525638,146.26157867960174,173.67869195888596,0.42201149463653564,198.9546522638974
31,4118,169.48850206008132,156.6916244072279,18.693997721985376,0.5325368046760559,166.41908506449244
32,4119,8.2598282198346,163.20516032774623,12.613256756239497,0.4565700888633728,34.493961888568975
33,4120,15.266424525878012,167.82521614391328,14.409972795178017,0.4409037232398987,50.8205236978217
34,4121,42.05423103881632,173.7987088120608,56.70182987931428,0.447751522064209,81.52748323161441
35,4122,22.812258522337576,179.21820424056665,150.91295656936882,0.42660149931907654,74.05001296718126
